code,title,release_date,runtime,estimated_budget,estimated_income,distributor_id
0048072,Finger Man,1923-01-13,82,,,1588593
0118662,Ayn Rand: A Sense of Life,1944-09-15,145,,,2419317
0120900,The Real Howard Spitz,1956-03-01,102,,,408368
0133850,Heroes of the Alamo,2008-03-02,75,,,175634
0045899,I Love Melvin,1966-01-18,77,1300000,1900000,58819
1717724,The Wise Kids,2003-01-20,95,,,24190656
0025755,Search for Beauty,1947-04-23,78,,,22918
0031470,The Ice Follies of 1939,1985-06-01,82,1108000,1213000,58819
0029951,Bulldog Drummond in Africa,1993-02-21,58,,,22918
0031055,The Arsenal Stadium Mystery,1921-11-27,84,,,10725554
0029376,Park Avenue Logger,2000-12-14,67,,,36437899
0210677,Crazy English,2012-12-29,95,,,20665830
0804461,Death Sentence,1993-10-30,105,20000000,17000000,170318
0084861,Vice Squad,1948-06-08,97,,5568880,940527
0163887,The Audrey Hepburn Story,2003-03-16,175,,,62027
0036051,Jack London,1981-07-21,94,,,174319
0069495,"What's Up, Doc?",1952-11-22,94,4000000,66000000,34052
0117397,Project ALF,2013-11-30,95,,,62027
0222850,The Broken Hearts Club: A Romantic Comedy,1956-06-13,94,1000000,2019120,939909
0114038,On Your Mark,1997-01-17,7,,,1933209
0110363,Little Big League,1962-02-20,180,,12211100,175634
0406649,A Christmas Carol,1940-01-11,97,17000000,,21780
0001009,"Princess Nicotine; or, The Smoke Fairy",1946-10-06,5,,,330749
0286306,Deathwatch,1961-12-15,94,,,996674
0108624,Kung Fu Cult Master,1951-01-09,95,,10437800,704937
1269927,Gamera vs. Zigra,2000-05-26,87,,,925380
0047797,Above Us the Waves,1979-07-20,99,,,10725554
0057197,Jason and the Argonauts,1932-03-01,101,1000000,2100000,175634
0051502,A Cry from the Streets,1981-07-14,99,,,38943079
0324518,The Wesley's Mysterious File,1985-01-25,87,,9057020,11164480
0184907,Snow Day,1988-04-25,89,13000000,62500000,22918
0045199,Strange Fascination,1981-05-14,80,,,175634
0050958,She Devil,2006-01-04,77,,,170318
0035982,"Hello, Frisco, Hello",1954-08-10,99,,3400000,170318
0075833,Clans of Intrigue,1943-05-13,95,,,192020
0865496,Diary,2013-10-09,85,,749981,47778457
0006562,The Danger Girl,1934-06-07,18,,,4423092
0064091,Battle of Neretva,1997-03-07,175,12000000,,203231
0216799,Harrison's Flowers,1979-09-14,130,8000000,,996674
0045082,"Retreat, Hell!",1985-03-11,94,,2000000,34052
0071458,Effi Briest,1953-04-09,135,,,1138162
0201445,Badou Boy,2006-06-19,56,,,8960848
0059678,The Satan Bug,1920-06-18,114,6000000,,174319
0018192,Napoléon,1973-12-26,330,,,58819
0102844,Saudagar,1967-06-27,213,,,24811741
0038256,Without Love,1971-09-25,111,1813000,3784000,58819
0033696,Hay Foot,1943-07-09,48,,,174319
0072308,The Towering Inferno,1961-01-10,165,14300000,139700000,34052
0020758,Check and Double Check,1987-11-14,77,967000,,36437899
0094712,Bat*21,1985-03-03,105,,3100000,664762
0056105,The Iron Maiden,1950-06-28,98,,,4446974
0037313,Step Lively,1981-04-16,88,,,36437899
0082969,Raggedy Man,1937-07-07,94,,,170326
0039698,The Perils of Pauline,1962-03-26,96,,3800000,22918
0034613,The Corpse Vanishes,1924-09-01,64,,,1588593
0116629,Independence Day,1978-12-21,145,75000000,817400000,170318
0181855,Tico-Tico no Fubá,2009-05-24,109,,,175634
0030689,Rollin' Plains,1929-03-02,57,,,14299444
0047406,Return to Treasure Island,1940-04-25,75,,,174319
0364647,Virumaandi,2014-01-30,165,,,19375453
0048058,Far til fire på landet,2015-05-25,93,,,19496592
0108185,Sommersby,1973-03-19,114,30000000,140082000,34052
0129807,La bête lumineuse,2004-09-08,128,,,156732
0020809,Dangerous Nan Mcgrew,2013-05-26,73,,,22918
0107220,Inside Monkey Zetterland,1942-10-17,93,,121475,925713
3625352,Summer of Blood,1992-01-11,86,,,1320312
0080474,Brubaker,1927-04-28,132,9000000,37121700,170318
0057718,The Squeaker,2015-05-31,89,,,8790194
0053768,Dinosaurus!,1977-10-08,85,,,170326
0115004,新紮師兄追女仔,1927-08-03,82,,4555700,11805437
0029082,The King and the Chorus Girl,1972-10-22,94,,,34052
0005660,"Love, Loot and Crash",1994-07-01,11,,,2832764
0038773,Never Say Goodbye,1955-10-06,97,,,34052
0077986,Newsfront,1940-04-04,110,600000,1576000,15921699
0051872,The Living Stone,2003-01-13,34,,,156732
0037304,Spook Town,1923-04-01,59,,,1668412
0019664,The Aviator,1975-08-24,75,,,34052
0315850,El bonaerense,1926-03-10,105,,,10530775
0060218,Cast a Giant Shadow,1943-01-04,146,,3500000,174319
0099520,Everybody Wins,2016-05-19,97,,1372350,218723
0045737,Escape from Fort Bravo,1977-10-11,98,1520000,3158000,58819
0109305,Blue Chips,1955-12-18,108,35000000,23000000,22918
0306841,The Lizzie McGuire Movie,2002-09-06,94,17000000,55500000,1475269
0106753,Doppelganger,1939-08-15,104,,,2140605
0099739,Hard to Kill,1994-03-13,96,10000000,48915400,34052
0032215,The Ape,1966-03-31,62,,,1588593
0284066,Double Vision,1925-01-21,113,,,175634
0036669,Brand of the Devil,2005-09-07,57,,,1668412
0084557,The Miracle Fighters,1999-03-04,95,,8482130,704937
0085271,Brainstorm,1949-08-23,106,18000000,10219500,58819
0080987,Karl Hess: Toward Liberty,1947-03-02,26,,,1929856
0043727,Laughter in Paradise,1986-11-22,93,,,1012698
0332831,Springtime in a Small Town,1958-08-30,116,,,14399654
0054016,The Last Voyage,1970-03-13,91,1370000,2060000,58819
0091328,Karma,1961-11-03,194,,,24811741
0240468,Kung Pow! Enter the Fist,1934-10-18,81,10000000,17000000,170318
0038877,Renegade Girl,1960-04-11,65,,,14545997
0125074,Det ender med bryllup,1979-09-23,80,,,19496592
0065360,...tick...tick...tick...,1976-06-06,100,,2144000,58819
24398,Obey the Law,1961-12-06,64,,,175634
0099611,Frankenhooker,1938-06-25,85,,205068,32811238
0083511,48,1945-11-02,96,12000000,78900000,22918
0122780,Venus fra Vestø,1977-09-17,116,,,19496592
0042286,Broken Arrow,1943-12-01,93,,3550000,170318
0378319,Man's Search for Happiness,1924-10-29,13,,,5935
0042806,Once a Sinner,1935-01-11,78,,,46351949
0088870,The Knight of the Dragon,1972-08-28,90,,,28760890
0096030,Salsa,1979-01-31,97,6000000,8892590,740359
0029223,Meet the Boyfriend,1985-10-31,63,,,405370
0106375,Beethoven's 2nd,1972-02-20,89,15000000,118243000,170326
0482603,Space Chimps,1980-06-18,81,37000000,64800000,170318
0048538,The Rains of Ranchipur,1937-09-28,104,2900000,2600000,170318
0267804,The One,1939-02-16,87,49000000,72700000,175634
0038048,San Antonio,1970-12-29,109,2000000,3000000,34052
0486358,Jesus Camp,1965-12-10,85,,1013600,1582565
0051020,The Strange World of Planet X,1957-02-22,75,,,38819070
1146325,Singh Is Kinng,1952-05-04,137,,,18100698
0090366,A Zed & Two Noughts,1992-01-03,115,,,14399654
0131857,BASEketball,1984-02-02,108,,,170326
0079285,Saturn 3,1937-04-16,88,,9000000,2140605
0004670,Tango Tangles,1979-07-18,12,,,2832764
0072912,The Drowning Pool,2004-12-13,109,,,34052
0064866,Burn!,2002-04-12,132,,,174319
0327201,The Three Marias,1970-02-14,90,,76819,2501397
0043861,No Questions Asked,1932-09-22,80,742000,656000,58819
0365402,Spring Subway,1999-05-11,93,,,11779727
0068450,A Day in the Death of Joe Egg,2003-01-31,106,,,175634
0073418,Murder on Flight 502,1975-12-18,97,,,62027
0195778,Here on Earth,1937-11-04,96,15000000,10873100,170318
0049515,Mohawk,1957-07-23,80,,,170318
0096943,Blaze,1967-05-04,120,18000000,19131200,1475269
0022580,X Marks the Spot,1954-02-14,72,,,14598518
0342492,The Green Butchers,1980-05-04,95,,,5287849
0050480,Half Human,1956-10-10,63,,,38819070
0347618,The Cat Returns,1959-09-27,75,20000000,54000000,3287998
0064379,The Good Guys and the Bad Guys,2011-07-22,91,,,34052
0111653,Wagons East!,1930-01-15,107,,4400000,1012698
0043471,Don Daredevil Rides Again,1996-02-08,167,153080,,405370
0105824,Wind,1967-06-15,126,29000000,5519570,664762
0078780,Animalympics,1979-02-09,75,,,1255017
0084704,The Soldier,1943-05-12,96,,,940527
0050251,The Mysterians,1971-01-13,88,,975000,30683
0037211,Rationing,1924-04-26,93,,,58819
0038123,The Strange Affair of Uncle Harry,2010-08-14,80,,,170326
0083296,Visiting Hours,2002-02-16,105,,6400000,170318
0145681,The Bone Collector,1954-03-30,118,73000000,151500000,175634
0081237,The Ninth Configuration,2001-04-25,118,2500000,,34052
0028190,Road Gang,1941-06-15,61,,,10574
0109813,The Flintstones,1997-03-22,91,46000000,341600000,170326
0070155,The Harder They Come,1974-05-18,120,,,2065670
0049587,Over-Exposed,1952-10-09,80,,,175634
0032753,The Man with Nine Lives,1940-02-14,74,,,175634
0094078,Surrender,1961-02-06,94,15000000,5711980,34052
0138874,Three Seasons,1984-08-19,104,2000000,2021700,673079
0087909,Phenomena,1957-02-28,110,3800000,,11182197
0028198,Robinson Crusoe of Clipper Island,1924-04-06,71,106779,,405370
0073019,Friday Foster,1927-01-11,89,,,218723
0040157,Best Man Wins,1963-03-07,78,400000,,175634
0022078,The Lightning Warrior,1985-03-07,250,,,9647427
0064209,Daddy's Gone A-Hunting,2004-06-21,108,,2900000,11260926
34293,Tight Shoes,1921-12-25,67,,,170326
0089374,Police Story film series,1970-07-08,743,,254796000,681979
0056012,The Inn on the River,1944-11-24,92,,,8790194
0058029,Don Olsen kommer til byen,1938-07-24,89,,,13785878
0070697,The Single Girls,1959-01-12,83,,,34934729
0098097,Pink Cadillac,1991-02-22,122,19000000,12143500,34052
4446348,Purampokku Engirai Podhuvudamai,1998-08-20,159,,,23585669
0145785,Frederic Remington:,1925-01-29,60,,,1369838
0366532,La grande séduction,1927-08-14,108,,12587000,5495543
0038055,Scared Stiff,1994-04-26,65,,,22918
0057093,Gay Purr-ee,2001-02-22,85,,,34052
0030981,Wives Under Suspicion,2001-08-14,69,,,170326
0117668,Small Time,1931-09-01,60,,,14092933
0080025,Time After Time,1984-02-20,112,,13000000,218723
0235015,''Running Mates,1962-07-04,90,13000000,,411052
0265349,The Mothman Prophecies,1920-09-07,119,32000000,55100000,2764750
0056349,The Pigeon That Took Rome,1957-05-01,103,,,22918
0415380,Throw Down,1976-06-12,95,,1050000,11164480
0202623,The Third Wheel,1933-08-21,83,,,74996
0061856,Son of Godzilla,1951-09-02,86,900000,,30683
0100047,Legend of the Dragon,1985-04-22,96,,23762000,20043946
0113063,The Final Cut,2004-10-31,88,,,405370
0060464,Godzilla vs. the Sea Monster,1925-04-02,87,1200000,,30683
0095357,Illegally Yours,2006-01-19,102,13000000,259019,8815236
0068805,The King of Marvin Gardens,2000-05-30,103,,,175634
1842532,Kotoko,1924-02-18,91,,,38903966
0069280,Slaughterhouse-Five,1958-11-14,104,,,170326
0034507,Berlin Correspondent,1959-07-03,70,,,170318
0479647,"Bon Cop, Bad Cop",1951-11-28,116,8000000,12735100,18576298
0039409,Gallant Journey,1960-01-18,86,,,175634
0182685,Escape at Dawn,1932-09-10,116,,,1933261
0094695,The Eighth Happiness,1927-11-16,91,,37090800,39954103
0026747,Music Is Magic,2004-03-30,66,,,170318
0023932,Day of Reckoning,1951-03-28,70,,,58819
0194722,Bridge of Dragons,1972-04-15,92,3,,26921382
0080002,Ten Tigers from Kwangtung,1967-12-28,91,,,192020
0039896,They Won't Believe Me,1962-03-15,95,,,36437899
0030108,Everybody Sing,1930-12-30,91,795000,1003000,58819
0046967,Far til fire i sneen,1926-05-11,98,,,19496592
0056296,The Nun and the Sergeant,1977-03-13,74,,,174319
0035448,Today I Hang,1985-10-11,63,,,1668412
0167203,I Dreamed of Africa,1997-12-29,114,50000000,14400300,175634
0046204,The President's Lady,1980-02-06,97,1475000,1350000,170318
0072877,Diamonds,1946-02-04,120,,,11182197
0094819,Buster,1936-11-28,102,,540000,5821573
0028760,Danger Valley,1967-07-12,58,,,1588593
0055490,Susan Slade,1922-04-07,116,,,34052
0338470,Sumuru,1923-06-02,90,,,28386550
0064512,Portrait of Hell,1960-01-25,95,,,30683
0036731,Cry of the Werewolf,1946-03-03,63,,,175634
0045945,Jungle Drums of Africa,1988-05-04,167,172840,,405370
0365296,Hair High,2013-08-10,78,400000,,6860891
0032638,Irene,1951-12-21,101,578000,1620000,36437899
0065642,Dirty Dingus Magee,1956-08-13,91,,,58819
0043276,Along the Great Divide,2010-04-20,88,,1400000,34052
0100685,State of Grace,1922-05-16,134,,1911540,218723
0007364,A Social Cub,2003-03-01,20,,,4423092
0052786,Estate violenta,1984-04-17,98,,,5009738
1308094,Alexander the Last,1920-09-23,72,,,1582604
0097626,Johnny Handsome,1970-12-07,94,20000000,7237790,664762
0044665,Glory Alley,1953-04-16,79,971000,607000,58819
0039871,One Wonderful Sunday,2002-05-25,108,,,30683
0035092,Mr. Wise Guy,1957-05-27,58,,,1588593
0075213,The Shootist,1976-06-11,100,,13406100,22918
0320816,America's Music: The Roots of Country,1989-01-21,300,,,31234796
0044087,Sugarfoot,2013-12-19,80,,1600000,34052
0052078,Policarpo,2010-02-20,104,,,5009738
0021148,Min and Bill,1930-01-16,66,,2000000,58819
0054452,The Truth,1966-12-09,130,,,3182648
0113442,It Takes Two,1941-01-01,101,,19474600,3887556
0115857,Chain Reaction,1972-05-29,107,50000000,60209300,170318
0016463,Twins,1979-04-13,20,,,6382443
0061584,Doctor Dolittle,1982-03-16,152,17000000,9000000,170318
0028882,Fly-Away Baby,1968-02-28,60,,,34052
0176422,Alice et Martin,2000-08-07,120,,3005300,946329
0114753,Two Bits,2005-06-22,85,,26282,74996
0080863,Hero at Large,1955-11-16,98,,15934700,174319
0076637,Rolling Thunder,1990-12-19,95,5000000,,203231
0049388,Julie,1922-07-20,99,785000,2600000,58819
0098454,Ten Little Indians,1969-05-04,98,,59405,740359
0035172,Parachute Nurse,1946-04-26,63,,,175634
0053877,The Grass Is Greener,1981-01-19,104,,6000000,170326
0037610,Confidential Agent,1994-10-30,118,,,34052
0084171,Jekyll and Hyde...Together Again,1931-03-25,87,5000000,3792190,22918
0465676,The Banquet,1974-04-14,131,,,11779727
0058255,Kampen om Næsbygård,1958-01-27,108,,,19496592
0880440,L'Auberge rouge,1996-10-02,95,21400000,6509060,34052
0464105,Man Push Cart,1942-11-26,87,,,6221633
0158044,OLI VILAKKU,1952-05-23,164,,,21067757
0253867,The Sweetest Thing,1928-05-11,90,43000000,68696800,175634
0054416,The Two Faces of Dr. Jekyll,1974-08-20,88,,,175634
0087544,Nausicaä of the Valley of the Wind,1967-04-15,117,,,1933209
0101844,Eyes of an Angel,1926-11-01,91,,,706664
0056993,Diary of a Madman,1938-01-01,96,,,174319
0053121,Fires on the Plain,1945-03-17,104,,,34216783
0097162,Dead Calm,1957-02-17,95,10400000,10200000,34052
0027436,Cavalry,1941-06-13,63,,,405370
0038705,Lover Come Back,1961-03-30,90,,,170326
0285631,J'ai faim !!!,1954-02-27,97,7000000,4598570,188844
0036879,The Great Mike,1997-11-07,72,,,1668412
0420238,The Tale of Despereaux: Original Motion Picture Soundtrack,2006-01-24,93,60000000,86948000,170326
0060095,Alvarez Kelly,2008-03-14,116,,1400000,175634
0087144,Dangerous Moves,1988-02-20,110,,,188844
0095428,Kansas,2011-06-29,108,,2432540,2614082
0057295,Matango,1944-11-13,89,,,30683
0130085,The Live Wire,2001-07-06,57,,,15805372
0265208,The Girl Next Door,1978-09-11,108,,30400000,170318
0020458,Street Girl,2012-12-05,87,211000,1004000,36437899
0129692,Liberty! The American Revolution,1923-06-16,360,,,29697498
1039989,Sunday,1943-12-27,130,,,6855995
0050560,Jeanne Eagels,1920-02-15,108,,3100000,175634
0219636,Dancing in September,1982-02-22,106,,,4765530
0177601,Caminito de Gloria,1982-03-20,97,,,8399280
0204175,Boys and Girls,2004-08-26,94,35000000,25850600,74996
0029289,The Mystery of the Hooded Horsemen,1928-08-27,60,,,14299444
0114580,The Sunshine Boys,1955-08-22,90,,,37653
0029386,Penrod and Sam,1966-08-22,64,,,34052
0421073,Street Kings,1930-04-06,109,20000000,65600000,414415
0048465,Panther Girl of the Kongo,2009-01-15,167,172793,,405370
0094813,Bulletproof,1995-06-07,94,5000000,807947,28760890
0084867,Vigilante,1920-06-19,90,,5091890,11182197
0000554,Humorous Phases of Funny Faces,1980-05-07,3,,,330749
0075357,TunnelVision,1958-06-10,70,,,2120549
0046366,Terminal Station,1965-03-31,89,,,175634
0083799,Deadline,1923-02-03,94,750000,,176014
0102825,Saajan,1995-02-26,182,,,6855995
0025579,Now I'll Tell,1955-03-11,72,,,170318
0051745,Houseboat,1958-04-07,109,,4000000,22918
0085380,Cross Creek,1936-10-28,127,,,2140605
0032781,Men Against the Sky,1931-03-17,75,,,36437899
0033426,Borrowed Hero,2009-12-25,65,,,1588593
0033868,Major Barbara,1938-10-06,131,,,10725554
0043046,A Ticket to Tomahawk,1990-10-28,91,,,170318
0025826,The St. Louis Kid,1967-01-01,67,,,34052
0052587,The Atomic Submarine,1966-04-28,72,135000,,1588593
0104905,Mom and Dad Save the World,1954-12-30,88,14000000,2034470,34052
0041190,The Blue Lagoon,2008-12-13,101,,,10725554
0179148,The Devil's Arithmetic,1958-03-21,95,,,77877
0057687,Apache Gold,1996-10-01,101,,,175634
0116704,Police Story film series,1957-12-21,743,,254796000,681979
0026130,Born to Battle,1965-01-26,63,,,1888814
0198512,Feelin' Up,1960-08-26,82,,,105410
0033646,The Gang's All Here,1978-01-03,61,,,1588593
0322589,Honey,1952-03-02,94,18000000,62228400,170326
0043270,Air Cadet,1992-11-27,94,,,170326
0043759,Love Nest,1951-02-15,84,,,170318
0095927,Punchline,1934-02-13,122,15000000,21042700,175634
0031088,Beau Geste,1947-09-27,112,,,22918
0051584,Enjo,1992-12-24,99,,,34216783
0100052,The Lookalike,1960-01-06,100,,,77826
0117705,Space Jam,1951-11-08,88,80000000,230400000,34052
0054482,Jokyo,2003-08-16,100,,,34216783
0046351,Spaceways,2003-02-11,76,,,181616
0221559,On the Edge,1957-10-16,86,7000000,,408350
0065780,Gimme Shelter,1961-07-20,91,,,175634
0107101,Hellbound,1961-11-10,95,,,740359
0119109,Fathers' Day,2003-07-17,98,85000000,35659600,34052
0207346,The Blob,1985-10-27,86,110000,4000000,22918
0285665,Kuruthipunal,1924-11-23,143,,,19375453
0433398,Journey from the Fall,1971-03-09,135,,,2023363
0058698,"Dogora, the Space Monster",1987-06-15,83,,,30683
0086605,Winners and Sinners,1933-06-18,101,,21972400,704937
0064284,Walking,1988-05-10,5,21676,,156732
0039511,Jesse James Rides Again,1921-05-25,180,149967,,405370
0033512,Dangerously They Live,2004-04-02,77,,,34052
0079053,Dimboola,1942-08-31,89,350000,,3215623
0095937,Painted Faces,1952-08-27,100,,14731000,704937
0038922,Sentimental Journey,1935-05-26,94,,3000000,170318
0120674,Foolish Heart,1974-08-15,132,,,3087502
0037727,Gangs of the Waterfront,1949-07-14,54,,,405370
0043972,The River,2015-10-11,99,,1000000,174319
1370139,Antoine,1941-11-01,82,,,21866581
0370765,Idhayakkani,1955-08-07,160,,,25376527
0050249,Chicago Confidential,1943-01-13,75,,,174319
0200087,Sarfarosh,1945-05-22,174,,,6855995
0071923,Prophecies of Nostradamus,1965-10-21,114,,,30683
0417658,Factotum,1931-09-18,94,,,6184810
0034379,Week-End in Havana,2012-08-30,81,,,170318
0039737,Pursued,1996-11-03,101,,2900000,34052
0055144,"Marines, Let's Go",2009-06-06,103,1665000,,170318
0069865,Charley Varrick,1988-05-06,111,,,170326
0031367,A Girl Must Live,1993-06-06,92,,,170318
0040455,The Hunted,1993-09-28,88,,,1588593
0116882,Lilies,2010-11-29,95,,301548,352422
0183056,Esther Kahn,1951-11-20,142,,,46670251
2147491,Richard's Wedding,2015-03-29,86,,,34311299
0020305,The Racketeer,1979-12-31,68,,,15434457
0020900,Framed,2001-08-30,62,,,36437899
0048423,The Night Holds Terror,1997-04-05,86,,,175634
88850,Brewster's Millions,1970-05-03,100,20000000,45833100,170326
1659611,The Roommates Party,1966-03-17,106,,8300000,19596951
0110353,Lightning Jack,1982-09-23,98,,16821300,1475269
0062515,Young Americans,2010-08-09,104,,,175634
0025829,Stand Up and Cheer!,1968-04-19,69,,,170318
0031885,The Rules of the Game,1989-01-10,110,,,188844
0061491,Code Name: Heraclitus,2005-12-31,88,,,170326
0052627,The Big Fisherman,1953-12-11,180,,3000000,1475269
0063501,The Big Gundown,1977-07-23,110,,,7877855
0035793,The Demi-Paradise,2014-03-03,114,,,7150776
0053957,It Started in Naples,1948-11-08,100,,2300000,22918
0201631,Olympic Garage,1941-02-13,98,3000000,,9603035
0086955,Best Defense,1945-09-20,94,18000000,19265300,22918
2599716,Police Story film series,1953-07-28,743,,254796000,681979
0212889,Common Ground,1949-02-07,105,,,77877
0455507,The God Who Wasn't There,2003-03-23,62,,,22625593
